"nerprun","pres","x","y"
"absence",0,-626990.530400001,279945.359999999
"absence",0,-626629.503300004,279966.161600005
"absence",0,-627322.918099999,280013.613200001
"absence",0,-627219.400399998,280049.870200001
"absence",0,-627079.090000004,280011.695500001
"absence",0,-625961.952799991,280072.609500002
"absence",0,-625861.952799991,280172.609500002
"absence",0,-626033.271499991,280196.147800002
"absence",0,-626609.598599978,280806.1063
"absence",0,-627018.590000004,280855.051199999
"absence",0,-627118.590000004,281055.051199999
"absence",0,-627298.013499975,281221.388300005
"absence",0,-626420.677000001,281182.432900004
"absence",0,-626576.329099998,281187.560400002
"absence",0,-627429.188999981,281329.180500004
"absence",0,-627167.114500001,281312.757700004
"absence",0,-627327.716399997,281437.041000009
"absence",0,-628031.119999997,281424.059999999
"absence",0,-627757.067900002,281485.670000006
"absence",0,-627909.104900002,281619.405999999
"absence",0,-627619.13189999,281698.190900002
"absence",0,-619797.855999976,285816.142400004
"absence",0,-619797.855999976,286016.142400004
"absence",0,-619845.7557,286281.320300005
"absence",0,-619645.7557,286281.320300005
"absence",0,-619745.7557,286381.320300005
"absence",0,-619545.7557,286381.320300005
"absence",0,-619945.7557,286481.320300005
"absence",0,-619645.7557,286481.320300005
"absence",0,-620045.7557,286581.320300005
"absence",0,-619845.7557,286581.320300005
"absence",0,-619545.7557,286581.320300005
"absence",0,-620145.7557,286681.320300005
"absence",0,-619945.7557,286681.320300005
"absence",0,-619745.7557,286681.320300005
"absence",0,-620045.7557,286781.320300005
"absence",0,-619545.7557,286781.320300005
"absence",0,-623046.73299998,286180.794500005
"absence",0,-622846.73299998,286180.794500005
"absence",0,-622646.73299998,286180.794500005
"absence",0,-622946.73299998,286280.794500005
"absence",0,-622746.73299998,286280.794500005
"absence",0,-622546.73299998,286280.794500005
"absence",0,-623046.73299998,286380.794500005
"absence",0,-622846.73299998,286380.794500005
"absence",0,-622646.73299998,286380.794500005
"absence",0,-622946.73299998,286480.794500005
"absence",0,-622746.73299998,286480.794500005
"absence",0,-622546.73299998,286480.794500005
"absence",0,-622646.73299998,286580.794500005
"absence",0,-622446.73299998,286580.794500005
"absence",0,-622946.73299998,286680.794500005
"absence",0,-622546.73299998,286680.794500005
"absence",0,-622346.73299998,286680.794500005
"absence",0,-622646.73299998,286780.794500005
"absence",0,-622446.73299998,286780.794500005
"absence",0,-622246.73299998,286780.794500005
"absence",0,-622346.73299998,286880.794500005
"absence",0,-623286.615199998,286609.274600003
"absence",0,-623086.615199998,286609.274600003
"absence",0,-623386.615199998,286709.274600003
"absence",0,-623186.615199998,286709.274600003
"absence",0,-623286.615199998,286809.274600003
"absence",0,-623086.615199998,286809.274600003
"absence",0,-623186.615199998,286909.274600003
"absence",0,-623286.615199998,287009.274600003
"absence",0,-552356.758000001,288445.697500005
"absence",0,-552647.823200002,288410.964299999
"absence",0,-552547.823200002,288610.964299999
"absence",0,-551901.349699996,288763.806500003
"absence",0,-551701.349699996,288763.806500003
"absence",0,-551352.008099981,288923.433900002
"absence",0,-551370.1263,289049.749699999
"absence",0,-552449.741999976,289104.315300003
"absence",0,-551299.6677,289230.072799999
"absence",0,-551170.420999996,289215.632100001
"absence",0,-552129.784599997,289041.5975
"absence",0,-552329.784599997,289141.5975
"absence",0,-552029.784599997,289141.5975
"absence",0,-551969.529700004,289316.203500003
"absence",0,-552069.529700004,289416.203500003
"absence",0,-551435.980099998,289310.0066
"absence",0,-551335.980099998,289410.0066
"absence",0,-551135.980099998,289510.0066
"absence",0,-551635.980099998,289610.0066
"absence",0,-551335.980099998,289610.0066
"absence",0,-622166.884899989,289283.122100003
"absence",0,-622566.884899989,289383.122100003
"absence",0,-622366.884899989,289383.122100003
"absence",0,-622066.884899989,289383.122100003
"absence",0,-621866.884899989,289383.122100003
"absence",0,-622466.884899989,289483.122100003
"absence",0,-622266.884899989,289483.122100003
"absence",0,-621966.884899989,289483.122100003
"absence",0,-622366.884899989,289583.122100003
"absence",0,-622166.884899989,289583.122100003
"absence",0,-622466.884899989,289683.122100003
"absence",0,-622266.884899989,289683.122100003
"absence",0,-622366.884899989,289783.122100003
"absence",0,-622166.884899989,289783.122100003
"absence",0,-622266.884899989,289883.122100003
"absence",0,-551944.631499998,289924.060100004
"absence",0,-552070.543200001,289999.871300008
"absence",0,-551970.543200001,290099.871300008
"absence",0,-622614.438199997,290705.491300002
"absence",0,-622414.438199997,290705.491300002
"absence",0,-622714.438199997,290805.491300002
"absence",0,-622514.438199997,290805.491300002
"absence",0,-622314.438199997,290805.491300002
"absence",0,-622814.438199997,290905.491300002
"absence",0,-622614.438199997,290905.491300002
"absence",0,-622414.438199997,290905.491300002
"absence",0,-622214.438199997,290905.491300002
"absence",0,-622914.438199997,291005.491300002
"absence",0,-622714.438199997,291005.491300002
"absence",0,-622514.438199997,291005.491300002
"absence",0,-622314.438199997,291005.491300002
"absence",0,-623014.438199997,291105.491300002
"absence",0,-622614.438199997,291105.491300002
"absence",0,-622414.438199997,291105.491300002
"absence",0,-622214.438199997,291105.491300002
"absence",0,-621676.615399979,291360.8935
"absence",0,-621729.574000001,291199.408000004
"absence",0,-622029.574000001,291299.408000004
"absence",0,-621829.574000001,291299.408000004
"absence",0,-621929.574000001,291399.408000004
"absence",0,-622129.574000001,291499.408000004
"absence",0,-621829.574000001,291499.408000004
"absence",0,-622029.574000001,291599.408000004
"absence",0,-622129.574000001,291699.408000004
"absence",0,-621929.574000001,291699.408000004
"absence",0,-622029.574000001,291799.408000004
"absence",0,-278974.170000002,319305.170000002
"absence",0,-359813.106200002,319397.884799998
"absence",0,-359613.106200002,319397.884799998
"absence",0,-359413.106200002,319397.884799998
"absence",0,-359913.106200002,319497.884799998
"absence",0,-359713.106200002,319497.884799998
"absence",0,-359513.106200002,319497.884799998
"absence",0,-359813.106200002,319597.884799998
"absence",0,-359613.106200002,319597.884799998
"absence",0,-359413.106200002,319597.884799998
"absence",0,-359913.106200002,319697.884799998
"absence",0,-359713.106200002,319697.884799998
"absence",0,-359513.106200002,319697.884799998
"absence",0,-359313.106200002,319697.884799998
"absence",0,-359813.106200002,319797.884799998
"absence",0,-359613.106200002,319797.884799998
"absence",0,-359713.106200002,319897.884799998
"absence",0,-279343.059299983,319951.391800001
"absence",0,-279243.059299983,320051.391800001
"absence",0,-279438.501799986,319997.639600005
"absence",0,-358958.202299997,319291.7249
"absence",0,-359058.202299997,319391.7249
"absence",0,-358858.202299997,319391.7249
"absence",0,-358958.202299997,319491.7249
"absence",0,-359058.202299997,319591.7249
"absence",0,-358858.202299997,319591.7249
"absence",0,-358658.202299997,319591.7249
"absence",0,-358958.202299997,319691.7249
"absence",0,-358758.202299997,319691.7249
"absence",0,-358558.202299997,319691.7249
"absence",0,-359158.202299997,319791.7249
"absence",0,-358858.202299997,319791.7249
"absence",0,-358658.202299997,319791.7249
"absence",0,-359058.202299997,319891.7249
"absence",0,-358758.202299997,319891.7249
"absence",0,-358558.202299997,319891.7249
"absence",0,-358858.202299997,319991.7249
"absence",0,-358658.202299997,319991.7249
"absence",0,-358758.202299997,320091.7249
"absence",0,-279584.740000002,320007.081500001
"absence",0,-279016.520000003,320084.170000006
"absence",0,-279216.520000003,320184.170000006
"absence",0,-279416.520000003,320284.170000006
"absence",0,-279616.520000003,320384.170000006
"absence",0,-279716.520000003,320484.170000006
"absence",0,-278915.840000004,320175.250000004
"absence",0,-279115.840000004,320275.250000004
"absence",0,-278934.140000001,320344.870000005
"absence",0,-279134.140000001,320444.870000005
"absence",0,-279334.140000001,320544.870000005
"absence",0,-279534.140000001,320644.870000005
"absence",0,-279634.140000001,320744.870000005
"absence",0,-278750.18,320726.570000004
"absence",0,-279050.18,320826.570000004
"absence",0,-279250.18,320926.570000004
"absence",0,-280266.210000001,320740.82
"absence",0,-280466.210000001,320840.82
"absence",0,-280566.210000001,320940.82
"absence",0,-280666.210000001,321040.82
"absence",0,-278769.869999997,320826.040000003
"absence",0,-278969.869999997,320926.040000003
"absence",0,-279169.869999997,321026.040000003
"absence",0,-278392.237499997,321372.0255
"absence",0,-279970.009999998,321020.41
"absence",0,-280070.009999998,321220.41
"absence",0,-280170.009999998,321320.41
"absence",0,-280270.009999998,321420.41
"absence",0,-279762.499999978,321217.300000004
"absence",0,-279962.499999978,321317.300000004
"absence",0,-280062.499999978,321417.300000004
"absence",0,-278272.071099997,321440.832400002
"absence",0,-278072.071099997,321440.832400002
"absence",0,-278172.071099997,321540.832400002
"absence",0,-277917.763400003,321483.1219
"absence",0,-278017.763400003,321583.1219
"absence",0,-278217.763400003,321683.1219
"absence",0,-357534.333599992,321475.915200002
"absence",0,-357734.333599992,321575.915200002
"absence",0,-357434.333599992,321575.915200002
"absence",0,-357934.333599992,321675.915200002
"absence",0,-357634.333599992,321675.915200002
"absence",0,-357834.333599992,321775.915200002
"absence",0,-357734.333599992,321875.915200002
"absence",0,-357834.333599992,321975.915200002
"absence",0,-288194.452399991,322058.129500002
"absence",0,-288294.452399991,322158.129500002
"absence",0,-357266.636799984,322145.839700002
"absence",0,-357366.636799984,322345.839700002
"absence",0,-357466.636799984,322445.839700002
"absence",0,-287888.340700001,322511.154399998
"absence",0,-242169.99179998,326659.036700003
"absence",0,-242269.99179998,326759.036700003
"absence",0,-242059.82,326736.953700002
"absence",0,-242659.82,326836.953700002
"absence",0,-241959.82,326836.953700002
"absence",0,-241759.82,326836.953700002
"absence",0,-242759.82,326936.953700002
"absence",0,-242159.82,326936.953700002
"absence",0,-242659.82,327036.953700002
"absence",0,-242459.82,327036.953700002
"absence",0,-242259.82,327036.953700002
"absence",0,-242059.82,327036.953700002
"absence",0,-241859.82,327036.953700002
"absence",0,-241659.82,327036.953700002
"absence",0,-242759.82,327136.953700002
"absence",0,-242559.82,327136.953700002
"absence",0,-242359.82,327136.953700002
"absence",0,-242159.82,327136.953700002
"absence",0,-241959.82,327136.953700002
"absence",0,-241759.82,327136.953700002
"absence",0,-242659.82,327236.953700002
"absence",0,-242459.82,327236.953700002
"absence",0,-242259.82,327236.953700002
"absence",0,-242059.82,327236.953700002
"absence",0,-241859.82,327236.953700002
"absence",0,-242759.82,327336.953700002
"absence",0,-242559.82,327336.953700002
"absence",0,-242359.82,327336.953700002
"absence",0,-242159.82,327336.953700002
"absence",0,-241959.82,327336.953700002
"absence",0,-242659.82,327436.953700002
"absence",0,-242459.82,327436.953700002
"absence",0,-243211.2751,327855.573100001
"absence",0,-243111.2751,327955.573100001
"absence",0,-242911.2751,327955.573100001
"absence",0,-243501.504600003,327952.219100002
"absence",0,-243401.504600003,328052.219100002
"absence",0,-243201.504600003,328052.219100002
"absence",0,-243001.504600003,328052.219100002
"absence",0,-243520.687100001,328117.472699996
"absence",0,-243420.687100001,328217.472699996
"absence",0,-244628.559999987,328977.420000002
"absence",0,-244836.040700004,329112.893500004
"absence",0,-242308.530000001,329036.570000004
"absence",0,-242508.530000001,329136.570000004
"absence",0,-242569.509999983,329549.600000005
"absence",0,-242669.509999983,329649.600000005
"absence",0,-242769.509999983,329749.600000005
"absence",0,-242869.509999983,329849.600000005
"absence",0,-242524.769999981,329642.300000004
"absence",0,-242624.769999981,329742.300000004
